#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0043 2.9725 0.0 2.9663 0.0 2.9734 0.0 2.9663 0.0 2.9663 0.0 2.9889 0.0 2.9663 0.0 2.9663 0.0 2.9663 0.0 2.9663 0.0 2.9723 0.0 2.9663 0.0 2.9744 0.0 2.9663 0.0 2.9663 0.0 2.9897 0.0 2.9663 0.0 2.9663 0.0 2.9663 0.0 2.9663 0.0
0.0086 8.309 0.0 8.2625 0.0 8.2047 0.0 8.3069 0.0 7.9855 0.0 8.2529 0.0 8.2872 0.0 8.3522 0.0 8.1173 0.0 8.0751 0.0 8.2692 0.0 8.3408 0.0 8.3611 0.0 8.0997 0.0 8.0699 0.0 8.2968 0.0 8.2266 0.0 8.2023 0.0 8.3261 0.0 7.9905 0.0
0.0129 10.3717 0.0 10.4237 0.0 10.3713 0.0 10.4591 0.0 10.5111 0.0 10.281 0.0 10.4755 0.0 10.4043 0.0 10.4519 0.0 10.5429 0.0 10.36 0.0 10.4355 0.0 10.3554 0.0 10.4679 0.0 10.5479 0.0 10.2865 0.0 10.469 0.0 10.3938 0.0 10.4498 0.0 10.5064 0.0
0.0171 11.493 0.0 11.6535 0.0 11.6275 0.0 11.6842 0.0 12.1102 0.0 11.471 0.0 11.7042 0.0 11.5402 0.0 11.913 0.0 12.089 0.0 11.5215 0.0 11.581 0.0 11.4502 0.0 11.9133 0.0 12.0967 0.0 11.445 0.0 11.725 0.0 11.6778 0.0 11.6434 0.0 12.1236 0.0
0.0214 13.2519 0.0 13.3661 0.0 13.4702 0.0 13.2738 0.0 13.8903 0.0 13.2721 0.0 13.3059 0.0 13.2517 0.0 13.6839 0.0 13.7815 0.0 13.277 0.0 13.238 0.0 13.2127 0.0 13.7307 0.0 13.791 0.0 13.2173 0.0 13.4397 0.0 13.4424 0.0 13.3047 0.0 13.8943 0.0
0.0257 15.1544 0.0 15.2495 0.0 15.3315 0.0 15.1664 0.0 15.706 0.0 15.0463 0.0 15.166 0.0 15.1506 0.0 15.5643 0.0 15.6259 0.0 15.204 0.0 15.1322 0.0 15.0418 0.0 15.5986 0.0 15.6318 0.0 14.9755 0.0 15.2855 0.0 15.3995 0.0 15.1477 0.0 15.7465 0.0
0.03 15.389 0.0 15.761 0.0 15.6431 0.0 15.7785 0.0 16.7113 0.0 15.0043 0.0 15.8018 0.0 15.5387 0.0 16.2364 0.0 16.5223 0.0 15.4891 0.0 15.6185 0.0 15.2279 0.0 16.3446 0.0 16.5522 0.0 14.8809 0.0 15.9527 0.0 15.9252 0.0 15.6666 0.0 16.6805 0.0
0.0343 12.158 0.0 13.2468 0.0 12.7092 0.0 13.4101 0.0 15.6653 0.0 11.3126 0.0 13.5448 0.0 12.5815 0.0 14.28 0.0 15.341 0.0 12.3752 0.0 12.9003 0.0 11.8046 0.0 14.5689 0.0 15.4258 0.0 11.0452 0.0 13.8878 0.0 13.4142 0.0 13.1045 0.0 15.6151 0.0
0.0386 4.7469 0.0 6.9045 0.0 5.907 0.0 7.3239 0.0 11.9131 0.0 3.5931 0.0 7.5734 0.0 5.4624 0.0 8.9089 0.0 11.2276 0.0 5.22 0.0 6.1639 0.0 4.0927 0.0 9.5145 0.0 11.4061 0.0 3.0394 0.0 8.2552 0.0 7.1395 0.0 6.633 0.0 11.7493 0.0
0.0428 -5.2942 0.0 -2.2338 0.0 -3.2935 0.0 -1.6752 0.0 5.6166 0.0 -6.4487 0.0 -1.3628 0.0 -4.5583 0.0 0.9052 0.0 4.458 0.0 -4.4558 0.0 -3.4851 0.0 -6.2542 0.0 1.8432 0.0 4.7362 0.0 -7.2904 0.0 -0.2111 0.0 -1.7605 0.0 -2.7449 0.0 5.3552 0.0
0.0471 -15.4527 0.0 -12.06 0.0 -12.7881 0.0 -11.7739 0.0 -1.9991 0.0 -16.1424 0.0 -11.3675 0.0 -14.909 0.0 -7.8486 0.0 -3.6883 0.0 -14.4032 0.0 -13.7627 0.0 -16.6743 0.0 -6.7419 0.0 -3.3243 0.0 -17.2102 0.0 -9.6875 0.0 -11.2414 0.0 -12.9361 0.0 -2.3937 0.0
0.0514 -23.5838 0.0 -20.5468 0.0 -20.479 0.0 -20.7148 0.0 -9.7013 0.0 -23.382 0.0 -20.2557 0.0 -23.5582 0.0 -15.7223 0.0 -11.709 0.0 -22.3832 0.0 -22.6409 0.0 -24.9597 0.0 -14.6114 0.0 -11.404 0.0 -24.5969 0.0 -18.3072 0.0 -19.1374 0.0 -21.8443 0.0 -10.0201 0.0
0.0557 -28.1473 0.0 -26.0406 0.0 -24.9669 0.0 -26.6442 0.0 -15.783 0.0 -26.9499 0.0 -26.3869 0.0 -28.8242 0.0 -21.0092 0.0 -17.9353 0.0 -26.8806 0.0 -28.2142 0.0 -29.393 0.0 -20.088 0.0 -17.644 0.0 -28.1048 0.0 -24.2155 0.0 -24.1297 0.0 -27.6216 0.0 -16.029 0.0
0.06 -28.709 0.0 -27.391 0.0 -25.6069 0.0 -28.5833 0.0 -19.2169 0.0 -26.8701 0.0 -28.3586 0.0 -29.6091 0.0 -22.7554 0.0 -21.3115 0.0 -27.6762 0.0 -29.5705 0.0 -30.089 0.0 -22.4384 0.0 -21.0954 0.0 -28.0533 0.0 -26.231 0.0 -25.479 0.0 -29.2166 0.0 -19.4529 0.0
0.0643 -26.0103 0.0 -25.6812 0.0 -23.5632 0.0 -27.1353 0.0 -19.7189 0.0 -24.1157 0.0 -27.0274 0.0 -27.3236 0.0 -22.0138 0.0 -21.6564 0.0 -24.8333 0.0 -27.4806 0.0 -26.9521 0.0 -21.4556 0.0 -21.5235 0.0 -24.9779 0.0 -25.3525 0.0 -23.2472 0.0 -27.3441 0.0 -19.6651 0.0
0.0686 -21.3563 0.0 -21.7026 0.0 -19.3633 0.0 -23.3607 0.0 -18.664 0.0 -19.2955 0.0 -23.3352 0.0 -22.6865 0.0 -19.0479 0.0 -19.9518 0.0 -20.5451 0.0 -23.2152 0.0 -22.1006 0.0 -19.07 0.0 -20.0136 0.0 -20.012 0.0 -21.9311 0.0 -19.7417 0.0 -23.2869 0.0 -18.5234 0.0
0.0728 -14.2819 0.0 -15.6993 0.0 -13.0384 0.0 -17.5516 0.0 -16.4663 0.0 -12.1836 0.0 -17.7138 0.0 -15.7767 0.0 -14.3347 0.0 -17.3497 0.0 -13.7926 0.0 -16.7066 0.0 -14.6562 0.0 -14.6773 0.0 -17.4776 0.0 -12.6147 0.0 -16.7538 0.0 -13.917 0.0 -17.073 0.0 -16.3307 0.0
0.0771 -6.751 0.0 -8.8878 0.0 -6.2119 0.0 -10.9038 0.0 -12.4934 0.0 -4.7893 0.0 -11.1249 0.0 -8.2665 0.0 -8.6567 0.0 -13.2824 0.0 -6.4823 0.0 -9.4505 0.0 -6.7815 0.0 -9.3377 0.0 -13.4971 0.0 -5.0557 0.0 -10.6003 0.0 -7.4041 0.0 -10.088 0.0 -12.5051 0.0
0.0814 -0.4264 0.0 -2.2588 0.0 -0.2155 0.0 -3.8193 0.0 -6.7913 0.0 0.7414 0.0 -4.0945 0.0 -1.5144 0.0 -2.5694 0.0 -6.8269 0.0 -0.357 0.0 -2.4804 0.0 -0.3716 0.0 -3.3089 0.0 -7.1366 0.0 0.6522 0.0 -3.9192 0.0 -1.2061 0.0 -2.9888 0.0 -6.5013 0.0
0.0857 3.3535 0.0 2.145 0.0 3.4444 0.0 1.2181 0.0 -1.255 0.0 4.0213 0.0 1.0449 0.0 2.733 0.0 1.8423 0.0 -1.0953 0.0 3.3927 0.0 2.0909 0.0 3.4163 0.0 1.334 0.0 -1.4058 0.0 3.9703 0.0 1.0645 0.0 2.7523 0.0 1.7017 0.0 -0.9882 0.0
0.09 5.2332 0.0 4.6065 0.0 5.3286 0.0 4.0911 0.0 2.6905 0.0 5.6399 0.0 3.997 0.0 4.8965 0.0 4.5229 0.0 2.7679 0.0 5.2549 0.0 4.5739 0.0 5.2659 0.0 4.2592 0.0 2.6048 0.0 5.5309 0.0 4.0091 0.0 4.8864 0.0 4.3659 0.0 2.8483 0.0
0.0943 6.3487 0.0 6.3671 0.0 6.5007 0.0 5.5773 0.0 5.1217 0.0 6.4182 0.0 5.503 0.0 6.272 0.0 6.3626 0.0 5.0035 0.0 6.3626 0.0 6.2535 0.0 6.3139 0.0 5.9609 0.0 4.9815 0.0 6.3183 0.0 5.4938 0.0 6.3345 0.0 5.916 0.0 5.1763 0.0
0.0986 7.1059 0.0 7.6012 0.0 7.3195 0.0 6.4939 0.0 6.7953 0.0 7.1242 0.0 6.3424 0.0 7.329 0.0 7.557 0.0 6.4534 0.0 7.205 0.0 7.3247 0.0 7.0738 0.0 6.9873 0.0 6.5276 0.0 7.0286 0.0 6.468 0.0 7.5593 0.0 6.9522 0.0 6.6919 0.0
0.1028 8.1684 0.0 8.5731 0.0 8.274 0.0 7.3893 0.0 7.8986 0.0 8.2891 0.0 7.2349 0.0 8.5245 0.0 8.6076 0.0 7.6489 0.0 8.2451 0.0 8.2287 0.0 8.0479 0.0 8.0053 0.0 7.7724 0.0 8.1532 0.0 7.4635 0.0 8.9688 0.0 7.849 0.0 7.8603 0.0
0.1071 10.0069 0.0 9.8479 0.0 10.2563 0.0 8.5739 0.0 9.0108 0.0 10.4326 0.0 8.422 0.0 10.4311 0.0 9.7977 0.0 8.8391 0.0 10.1163 0.0 9.4864 0.0 9.9744 0.0 9.1757 0.0 8.9244 0.0 10.3794 0.0 8.6176 0.0 10.8752 0.0 9.0708 0.0 9.0088 0.0
0.1114 12.996 0.0 11.7938 0.0 13.2742 0.0 10.394 0.0 10.345 0.0 13.5551 0.0 10.1489 0.0 13.1484 0.0 11.4539 0.0 10.5046 0.0 13.0359 0.0 11.5234 0.0 12.8813 0.0 10.7417 0.0 10.3742 0.0 13.5709 0.0 10.306 0.0 13.4645 0.0 11.0228 0.0 10.4614 0.0
0.1157 16.2829 0.0 14.1634 0.0 16.3682 0.0 12.7319 0.0 12.2485 0.0 16.6792 0.0 12.4554 0.0 16.1721 0.0 13.6265 0.0 12.627 0.0 16.3165 0.0 13.9659 0.0 16.1974 0.0 12.8854 0.0 12.2289 0.0 16.832 0.0 12.5103 0.0 16.3133 0.0 13.3742 0.0 12.4887 0.0
0.12 19.1787 0.0 16.5773 0.0 19.0198 0.0 15.1063 0.0 14.478 0.0 19.0387 0.0 14.8037 0.0 18.7342 0.0 16.0043 0.0 15.0513 0.0 19.0668 0.0 16.3767 0.0 19.2148 0.0 15.2756 0.0 14.6765 0.0 19.1424 0.0 14.8608 0.0 18.7173 0.0 15.8676 0.0 14.8987 0.0
0.1243 21.0393 0.0 18.27 0.0 20.6362 0.0 17.4051 0.0 16.7409 0.0 20.1469 0.0 17.4108 0.0 20.4875 0.0 17.5199 0.0 17.4644 0.0 20.8336 0.0 18.39 0.0 21.2203 0.0 17.4391 0.0 17.0198 0.0 20.3847 0.0 17.1848 0.0 20.0078 0.0 18.054 0.0 17.1242 0.0
0.1285 21.8465 0.0 19.3792 0.0 21.2501 0.0 18.9094 0.0 18.488 0.0 20.1329 0.0 18.6844 0.0 21.3305 0.0 18.2851 0.0 19.0642 0.0 21.525 0.0 19.668 0.0 21.9125 0.0 18.65 0.0 18.6161 0.0 20.1834 0.0 18.4885 0.0 20.7214 0.0 19.2822 0.0 18.8718 0.0
0.1328 21.3737 0.0 19.6309 0.0 20.8167 0.0 19.6361 0.0 18.6662 0.0 19.36 0.0 19.6038 0.0 21.0108 0.0 18.7484 0.0 19.4772 0.0 21.2092 0.0 20.0067 0.0 21.4241 0.0 19.6673 0.0 18.8821 0.0 19.4749 0.0 19.1461 0.0 20.5756 0.0 19.7725 0.0 19.0176 0.0
0.1371 20.7055 0.0 19.2881 0.0 20.2185 0.0 19.522 0.0 18.995 0.0 18.9566 0.0 19.4076 0.0 20.1723 0.0 18.1757 0.0 19.8532 0.0 20.4511 0.0 19.4786 0.0 20.7865 0.0 19.2523 0.0 19.5409 0.0 18.9463 0.0 18.8808 0.0 19.6253 0.0 19.4572 0.0 19.3478 0.0
0.1414 20.2925 0.0 18.7067 0.0 19.7717 0.0 18.6838 0.0 18.4524 0.0 18.537 0.0 18.6265 0.0 19.7691 0.0 17.8104 0.0 18.9603 0.0 20.1598 0.0 18.9553 0.0 20.4054 0.0 18.6669 0.0 18.6431 0.0 18.6171 0.0 18.3417 0.0 19.2625 0.0 18.8972 0.0 18.6533 0.0
0.1457 20.2609 0.0 18.5485 0.0 19.7598 0.0 18.618 0.0 17.635 0.0 19.029 0.0 18.5013 0.0 19.2821 0.0 17.7146 0.0 18.4409 0.0 20.0423 0.0 18.8591 0.0 20.3887 0.0 18.3841 0.0 18.0876 0.0 18.9165 0.0 17.9548 0.0 18.7382 0.0 18.658 0.0 18.1079 0.0
0.15 20.8573 0.0 19.0502 0.0 20.6595 0.0 18.7745 0.0 17.4286 0.0 20.7891 0.0 18.7998 0.0 19.587 0.0 18.4809 0.0 17.7448 0.0 20.6498 0.0 19.1259 0.0 20.8927 0.0 18.6411 0.0 17.4032 0.0 20.7157 0.0 18.4529 0.0 19.2957 0.0 19.0632 0.0 17.7608 0.0
0.1543 22.2254 0.0 20.7586 0.0 22.1906 0.0 20.2903 0.0 17.2331 0.0 22.7053 0.0 20.2816 0.0 21.2604 0.0 20.096 0.0 17.9707 0.0 22.3509 0.0 20.7889 0.0 22.2536 0.0 20.062 0.0 17.5763 0.0 22.8589 0.0 19.988 0.0 21.0588 0.0 20.6239 0.0 17.6843 0.0
0.1585 23.8225 0.0 22.6027 0.0 23.7788 0.0 22.2563 0.0 18.4008 0.0 24.6774 0.0 22.1448 0.0 22.9548 0.0 22.0333 0.0 19.0511 0.0 23.7353 0.0 22.5803 0.0 23.7263 0.0 21.6361 0.0 18.7933 0.0 24.7041 0.0 21.7941 0.0 22.8242 0.0 22.4831 0.0 18.8232 0.0
0.1628 25.0822 0.0 24.4082 0.0 24.8117 0.0 24.2109 0.0 20.6396 0.0 26.1451 0.0 24.1831 0.0 24.5335 0.0 23.9973 0.0 21.125 0.0 25.0916 0.0 24.6173 0.0 24.9379 0.0 23.4128 0.0 20.8149 0.0 26.1747 0.0 23.7618 0.0 24.2301 0.0 24.5785 0.0 21.1339 0.0
0.1671 25.9936 0.0 25.5696 0.0 25.137 0.0 25.988 0.0 22.7597 0.0 25.9466 0.0 26.0239 0.0 25.2977 0.0 25.4238 0.0 23.4472 0.0 25.7836 0.0 25.8307 0.0 25.7645 0.0 25.0285 0.0 23.0408 0.0 26.0355 0.0 25.6109 0.0 25.1367 0.0 25.9715 0.0 23.0919 0.0
0.1714 25.9137 0.0 25.549 0.0 24.2927 0.0 26.7059 0.0 24.4289 0.0 24.1602 0.0 26.8245 0.0 25.2141 0.0 26.2157 0.0 25.094 0.0 25.382 0.0 25.9505 0.0 25.6782 0.0 26.064 0.0 24.9158 0.0 24.3851 0.0 26.6893 0.0 24.6469 0.0 26.0561 0.0 24.6117 0.0
0.1757 25.8627 0.0 24.129 0.0 23.7347 0.0 26.4062 0.0 25.4861 0.0 23.2204 0.0 26.5497 0.0 24.803 0.0 25.4663 0.0 25.9366 0.0 24.9988 0.0 24.9824 0.0 25.5913 0.0 26.0741 0.0 25.9449 0.0 23.542 0.0 26.823 0.0 23.6555 0.0 24.9862 0.0 25.508 0.0
0.18 25.4668 0.0 23.5511 0.0 23.2076 0.0 25.6518 0.0 25.7876 0.0 20.9555 0.0 25.882 0.0 24.2842 0.0 24.5898 0.0 25.6483 0.0 24.6573 0.0 24.0544 0.0 25.1211 0.0 24.5722 0.0 25.9985 0.0 21.3024 0.0 25.6749 0.0 22.8341 0.0 24.1843 0.0 25.406 0.0
0.1843 24.7026 0.0 21.6367 0.0 22.049 0.0 24.3634 0.0 25.0111 0.0 18.8269 0.0 24.778 0.0 23.3157 0.0 23.44 0.0 24.0486 0.0 23.7223 0.0 22.634 0.0 24.3671 0.0 23.9601 0.0 24.3422 0.0 19.4456 0.0 24.7629 0.0 21.5973 0.0 22.6174 0.0 23.9953 0.0
0.1885 23.8684 0.0 20.1419 0.0 21.0427 0.0 23.1939 0.0 23.7073 0.0 17.121 0.0 23.669 0.0 22.2068 0.0 22.3321 0.0 23.484 0.0 22.8531 0.0 21.3687 0.0 23.5316 0.0 22.0654 0.0 23.5986 0.0 17.8366 0.0 23.1668 0.0 20.4938 0.0 21.1987 0.0 23.5145 0.0
0.1928 23.2626 0.0 18.6592 0.0 20.1897 0.0 21.8595 0.0 22.6076 0.0 15.7516 0.0 22.409 0.0 21.1756 0.0 21.012 0.0 21.3506 0.0 22.1501 0.0 19.9534 0.0 22.9488 0.0 20.5535 0.0 21.6405 0.0 16.5354 0.0 21.7219 0.0 19.3672 0.0 19.6422 0.0 21.647 0.0
0.1971 22.5505 0.0 17.4191 0.0 19.5989 0.0 20.6525 0.0 20.6121 0.0 14.607 0.0 21.2779 0.0 20.5429 0.0 19.8553 0.0 19.6455 0.0 21.4428 0.0 18.7524 0.0 22.2342 0.0 19.0901 0.0 19.7583 0.0 15.4301 0.0 20.2472 0.0 18.447 0.0 18.3013 0.0 20.3505 0.0
0.2014 22.0587 0.0 16.4548 0.0 18.8291 0.0 19.5911 0.0 18.9938 0.0 13.4955 0.0 20.2309 0.0 19.7565 0.0 18.8899 0.0 18.0496 0.0 20.789 0.0 17.7987 0.0 21.7321 0.0 17.8584 0.0 17.9806 0.0 14.3355 0.0 18.9717 0.0 17.6559 0.0 17.2422 0.0 18.9501 0.0
0.2057 21.6368 0.0 15.5946 0.0 18.0652 0.0 18.7048 0.0 17.7029 0.0 12.3097 0.0 19.3618 0.0 18.9994 0.0 18.0316 0.0 16.695 0.0 20.0677 0.0 16.9431 0.0 21.2779 0.0 16.8293 0.0 16.4968 0.0 13.143 0.0 17.9086 0.0 16.8538 0.0 16.3305 0.0 17.7389 0.0
0.21 20.7675 0.0 14.7032 0.0 17.1891 0.0 17.8416 0.0 16.6532 0.0 11.2202 0.0 18.5281 0.0 18.1063 0.0 17.1581 0.0 15.6215 0.0 19.1823 0.0 16.0268 0.0 20.4019 0.0 15.8741 0.0 15.3099 0.0 12.0441 0.0 16.9223 0.0 15.9528 0.0 15.4187 0.0 16.7704 0.0
0.2142 20.0012 0.0 13.7199 0.0 16.4458 0.0 16.8897 0.0 15.7255 0.0 10.5611 0.0 17.6099 0.0 17.1818 0.0 16.2041 0.0 14.7547 0.0 18.4018 0.0 14.9953 0.0 19.6544 0.0 14.9115 0.0 14.2817 0.0 11.3773 0.0 15.9014 0.0 15.0457 0.0 14.3965 0.0 15.9666 0.0
0.2185 19.6726 0.0 13.124 0.0 16.3719 0.0 15.8911 0.0 14.8333 0.0 11.2455 0.0 16.5992 0.0 16.6157 0.0 15.2847 0.0 13.8462 0.0 18.2023 0.0 14.3608 0.0 19.4013 0.0 13.9187 0.0 13.3184 0.0 12.0334 0.0 14.8282 0.0 14.5586 0.0 13.7379 0.0 15.1193 0.0
0.2228 19.5166 0.0 13.4762 0.0 16.6183 0.0 15.409 0.0 14.0294 0.0 12.3809 0.0 15.9773 0.0 16.6933 0.0 14.8267 0.0 13.1132 0.0 18.2857 0.0 14.5797 0.0 19.6027 0.0 13.2601 0.0 12.5637 0.0 13.1581 0.0 14.1434 0.0 14.8434 0.0 13.901 0.0 14.2928 0.0
0.2271 20.2537 0.0 14.2979 0.0 17.6575 0.0 15.6761 0.0 13.5989 0.0 14.6195 0.0 16.133 0.0 17.4141 0.0 15.034 0.0 12.7217 0.0 19.0873 0.0 15.1857 0.0 20.5345 0.0 13.4817 0.0 12.2327 0.0 15.3737 0.0 14.3802 0.0 15.8127 0.0 14.4878 0.0 13.7909 0.0
0.2314 21.3904 0.0 15.8469 0.0 18.9486 0.0 16.5906 0.0 13.5784 0.0 17.0706 0.0 16.7455 0.0 18.7448 0.0 15.9171 0.0 12.8624 0.0 20.14 0.0 16.5535 0.0 21.7235 0.0 13.9231 0.0 12.4662 0.0 17.8386 0.0 14.9217 0.0 17.2807 0.0 15.8439 0.0 13.8145 0.0
0.2357 21.9814 0.0 17.6259 0.0 19.7797 0.0 17.9099 0.0 13.9463 0.0 18.7862 0.0 17.922 0.0 20.1144 0.0 17.1434 0.0 13.6728 0.0 20.854 0.0 18.2996 0.0 22.5524 0.0 15.0436 0.0 13.2839 0.0 19.5379 0.0 16.2104 0.0 18.7093 0.0 17.6001 0.0 14.3797 0.0
0.24 21.5617 0.0 18.7617 0.0 19.6901 0.0 19.179 0.0 14.8345 0.0 19.3632 0.0 19.1724 0.0 20.7087 0.0 18.1342 0.0 14.8024 0.0 20.5533 0.0 19.6016 0.0 22.3478 0.0 16.1711 0.0 14.4157 0.0 20.0793 0.0 17.6118 0.0 19.2695 0.0 19.0209 0.0 15.2444 0.0
0.2442 20.5589 0.0 19.1008 0.0 19.0194 0.0 19.7182 0.0 15.6482 0.0 19.2742 0.0 19.7785 0.0 20.5048 0.0 18.4818 0.0 15.9092 0.0 19.6781 0.0 19.9632 0.0 21.5066 0.0 16.847 0.0 15.5559 0.0 19.9786 0.0 18.5171 0.0 19.154 0.0 19.6148 0.0 16.0664 0.0
0.2485 19.558 0.0 18.8303 0.0 18.1311 0.0 19.6903 0.0 16.0706 0.0 18.6324 0.0 19.7815 0.0 19.7801 0.0 18.3564 0.0 16.5225 0.0 18.7345 0.0 19.6724 0.0 20.5053 0.0 17.0606 0.0 16.2387 0.0 19.176 0.0 18.8514 0.0 18.647 0.0 19.5483 0.0 16.4501 0.0
0.2528 17.9542 0.0 18.0151 0.0 17.1181 0.0 19.2068 0.0 16.2007 0.0 17.9871 0.0 19.3135 0.0 18.8935 0.0 17.9073 0.0 16.7739 0.0 17.5045 0.0 18.7751 0.0 19.1296 0.0 16.8936 0.0 16.5531 0.0 18.6119 0.0 18.6977 0.0 17.8305 0.0 19.048 0.0 16.5311 0.0
0.2571 16.6706 0.0 17.5106 0.0 15.9892 0.0 18.4054 0.0 16.0672 0.0 17.3002 0.0 18.4889 0.0 17.7491 0.0 17.152 0.0 16.6843 0.0 16.1171 0.0 18.2591 0.0 17.8859 0.0 16.4992 0.0 16.5441 0.0 17.8103 0.0 18.0144 0.0 17.0433 0.0 18.2501 0.0 16.3211 0.0
0.2614 15.5302 0.0 16.6141 0.0 15.0406 0.0 17.7352 0.0 15.7191 0.0 16.551 0.0 17.7693 0.0 16.7032 0.0 16.5052 0.0 16.3487 0.0 15.0659 0.0 17.2445 0.0 16.7339 0.0 15.8239 0.0 16.2686 0.0 17.0198 0.0 17.5541 0.0 16.1832 0.0 17.4856 0.0 15.9094 0.0
0.2657 14.5316 0.0 15.8031 0.0 14.1827 0.0 16.7619 0.0 15.1115 0.0 15.7997 0.0 16.8477 0.0 15.7454 0.0 15.736 0.0 15.7015 0.0 14.1406 0.0 16.357 0.0 15.6932 0.0 15.3378 0.0 15.6658 0.0 16.2201 0.0 16.9264 0.0 15.3777 0.0 16.6006 0.0 15.2927 0.0
0.27 13.6328 0.0 15.0389 0.0 13.407 0.0 15.925 0.0 14.6565 0.0 15.0606 0.0 15.961 0.0 14.8566 0.0 15.0126 0.0 15.2583 0.0 13.3127 0.0 15.5279 0.0 14.7484 0.0 14.7196 0.0 15.2294 0.0 15.4369 0.0 16.2083 0.0 14.6234 0.0 15.7819 0.0 14.7504 0.0
0.2742 12.8258 0.0 14.3138 0.0 12.6947 0.0 15.1235 0.0 14.0726 0.0 14.2162 0.0 15.1533 0.0 14.0449 0.0 14.2493 0.0 14.6132 0.0 12.5548 0.0 14.74 0.0 13.8718 0.0 14.1506 0.0 14.6932 0.0 14.546 0.0 15.4898 0.0 13.9159 0.0 15.002 0.0 14.1088 0.0
0.2785 12.0347 0.0 13.638 0.0 11.9943 0.0 14.3784 0.0 13.4269 0.0 13.1942 0.0 14.3274 0.0 13.2975 0.0 13.4009 0.0 13.9913 0.0 11.8235 0.0 14.0085 0.0 13.0085 0.0 13.5686 0.0 14.0724 0.0 13.4739 0.0 14.7171 0.0 13.1686 0.0 14.2275 0.0 13.5 0.0
0.2828 11.249 0.0 12.93 0.0 11.276 0.0 13.57 0.0 12.7854 0.0 12.0928 0.0 13.4768 0.0 12.4605 0.0 12.5213 0.0 13.3488 0.0 11.0855 0.0 13.2196 0.0 12.1528 0.0 12.9343 0.0 13.4489 0.0 12.2951 0.0 13.8842 0.0 12.3085 0.0 13.4036 0.0 12.868 0.0
0.2871 10.4544 0.0 12.0973 0.0 10.5366 0.0 12.6286 0.0 12.1343 0.0 11.0267 0.0 12.5373 0.0 11.6247 0.0 11.5173 0.0 12.607 0.0 10.3249 0.0 12.3245 0.0 11.2899 0.0 12.1477 0.0 12.7516 0.0 11.1488 0.0 12.9289 0.0 11.3916 0.0 12.4847 0.0 12.1357 0.0
0.2914 9.6885 0.0 11.2852 0.0 9.8099 0.0 11.5911 0.0 11.4057 0.0 10.105 0.0 11.5475 0.0 10.7594 0.0 10.5611 0.0 11.8202 0.0 9.5654 0.0 11.4098 0.0 10.4459 0.0 11.2478 0.0 11.9754 0.0 10.1634 0.0 11.9575 0.0 10.5127 0.0 11.5721 0.0 11.3708 0.0
0.2957 8.9028 0.0 10.4683 0.0 9.1355 0.0 10.6186 0.0 10.5275 0.0 9.4069 0.0 10.603 0.0 9.9366 0.0 9.6482 0.0 10.8953 0.0 8.8424 0.0 10.5026 0.0 9.4423 0.0 10.3281 0.0 11.0461 0.0 9.4066 0.0 11.0083 0.0 9.6777 0.0 10.7019 0.0 10.4944 0.0
0.2999 7.918 0.0 9.6805 0.0 8.2488 0.0 9.6635 0.0 9.6989 0.0 8.7825 0.0 9.6762 0.0 9.033 0.0 8.7684 0.0 10.0295 0.0 7.9776 0.0 9.6552 0.0 7.9213 0.0 9.4342 0.0 10.1618 0.0 8.7195 0.0 10.0739 0.0 8.793 0.0 9.8516 0.0 9.6374 0.0
0.3042 6.6895 0.0 8.4429 0.0 7.1621 0.0 8.513 0.0 8.9175 0.0 8.2933 0.0 8.58 0.0 7.7005 0.0 7.957 0.0 9.2134 0.0 6.9546 0.0 8.4612 0.0 6.3053 0.0 8.6082 0.0 9.3254 0.0 8.2155 0.0 9.0872 0.0 7.6738 0.0 8.6792 0.0 8.8376 0.0
0.3085 5.7791 0.0 7.1031 0.0 6.3488 0.0 7.2475 0.0 8.1652 0.0 8.1059 0.0 7.268 0.0 6.5236 0.0 7.3077 0.0 8.4223 0.0 6.239 0.0 7.1256 0.0 5.0582 0.0 7.8564 0.0 8.525 0.0 8.0404 0.0 7.9921 0.0 6.8732 0.0 7.2825 0.0 8.067 0.0
0.3128 5.2654 0.0 5.9963 0.0 5.8827 0.0 6.2424 0.0 7.4652 0.0 8.2177 0.0 6.1913 0.0 5.6932 0.0 6.9689 0.0 7.5808 0.0 5.8932 0.0 6.0259 0.0 4.3076 0.0 7.406 0.0 7.7389 0.0 8.1871 0.0 7.1767 0.0 6.4111 0.0 6.1172 0.0 7.2965 0.0
